user,card,year,month,day,time,amount,use_chip,card_number,merchant_city,merchant_state,zip,mcc,errors,is_fraud
0,3,2004,1,19,21:24,$30.39 ,Swipe Transaction,5.03557E+15,La Verne,CA,91750,7349,NULL,No
0,3,2004,1,20,6:47,$31.33 ,Swipe Transaction,5.80991E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,1,20,19:42,$61.78 ,Swipe Transaction,3.82683E+14,Mira Loma,CA,91752,5812,NULL,No
0,3,2004,1,20,20:47,$88.71 ,Swipe Transaction,5.46328E+15,La Verne,CA,91750,5814,Insufficient Balance,No
0,3,2004,1,21,6:57,$44.68 ,Swipe Transaction,4.91337E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,1,22,5:11,$145.45 ,Swipe Transaction,4.00039E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,1,22,6:09,$146.09 ,Swipe Transaction,4.99222E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,1,23,5:49,$124.67 ,Swipe Transaction,5.5012E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,1,23,6:05,$94.32 ,Swipe Transaction,5.57336E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,1,23,19:41,$454.68 ,Online Transaction,4.97257E+15,ONLINE,NULL,NULL,6300,NULL,No
0,3,2004,1,23,20:19,$181.85 ,Swipe Transaction,5.23199E+15,Mira Loma,CA,91752,4814,NULL,No
0,3,2004,1,26,6:05,$144.62 ,Swipe Transaction,4.9978E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,1,26,6:55,$27.59 ,Swipe Transaction,4.38742E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,1,27,6:14,$140.83 ,Online Transaction,4.59274E+15,ONLINE,NULL,NULL,5311,NULL,No
0,3,2004,1,28,6:11,$121.76 ,Swipe Transaction,5.9112E+15,La Verne,CA,91750,5912,Insufficient Balance,No
0,3,2004,1,28,6:19,$149.71 ,Swipe Transaction,4.08829E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,1,30,6:01,$141.06 ,Swipe Transaction,5.26171E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,1,30,6:43,$42.01 ,Swipe Transaction,5.24077E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,1,31,13:14,$11.59 ,Swipe Transaction,4.23603E+15,La Verne,CA,91750,5814,NULL,No
0,3,2004,2,2,6:01,$111.68 ,Swipe Transaction,4.441E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,2,2,20:02,$87.08 ,Swipe Transaction,4.31826E+15,La Verne,CA,91750,5812,NULL,No
0,3,2004,2,3,9:38,$37.07 ,Swipe Transaction,5.37218E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,2,4,20:01,$30.23 ,Swipe Transaction,4.03637E+15,La Verne,CA,91750,4900,NULL,No
0,3,2004,2,5,6:26,$146.15 ,Swipe Transaction,4.50839E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,2,5,6:47,$178.21 ,Swipe Transaction,6.74148E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,2,5,6:54,$49.48 ,Swipe Transaction,5.21208E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,2,6,6:41,$175.29 ,Swipe Transaction,5.06559E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,2,6,8:31,$110.24 ,Online Transaction,3.55983E+14,ONLINE,NULL,NULL,5311,NULL,No
0,3,2004,2,7,6:46,$39.14 ,Swipe Transaction,3.75448E+14,La Verne,CA,91750,5912,NULL,No
0,3,2004,2,7,9:52,$63.15 ,Swipe Transaction,5.61893E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,2,7,13:19,$189.62 ,Swipe Transaction,5.69651E+15,La Verne,CA,91750,4900,NULL,No
0,3,2004,2,7,13:24,$118.43 ,Swipe Transaction,5.42162E+15,La Verne,CA,91750,4900,Insufficient Balance,No
0,3,2004,2,8,6:20,$142.10 ,Swipe Transaction,5.19669E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,2,9,13:26,$12.74 ,Swipe Transaction,5.50483E+15,La Verne,CA,91750,5814,NULL,No
0,3,2004,2,10,6:45,$38.09 ,Swipe Transaction,4.9314E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,2,10,9:41,$63.50 ,Swipe Transaction,4.0658E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,2,11,6:11,$110.40 ,Swipe Transaction,4.63266E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,2,12,6:45,$45.76 ,Swipe Transaction,4.88454E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,2,13,5:31,$106.06 ,Swipe Transaction,3.82683E+14,La Verne,CA,91750,5912,NULL,No
0,3,2004,2,13,6:12,$125.79 ,Swipe Transaction,5.30816E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,2,14,13:06,$177.00 ,Swipe Transaction,5.3927E+15,El Paso,TX,79930,3640,NULL,No
0,3,2004,2,14,21:35,$30.33 ,Swipe Transaction,5.49355E+15,Odessa,TX,79764,5813,NULL,No
0,3,2004,2,18,13:11,$160.13 ,Online Transaction,4.34157E+15,ONLINE,NULL,NULL,4900,NULL,No
0,3,2004,2,20,0:44,$100.94 ,Swipe Transaction,6.28156E+15,El Paso,TX,79930,3640,NULL,No
0,3,2004,2,20,0:58,($177.00),Swipe Transaction,5.00931E+15,El Paso,TX,79930,3640,NULL,No
0,3,2004,2,21,6:14,$145.91 ,Swipe Transaction,4.68679E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,2,21,13:25,$11.68 ,Swipe Transaction,5.57858E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,2,22,6:09,$146.83 ,Swipe Transaction,4.37324E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,2,22,6:54,$44.61 ,Swipe Transaction,3.55152E+14,La Verne,CA,91750,5912,NULL,No
0,3,2004,2,22,13:17,$11.93 ,Swipe Transaction,5.83127E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,2,23,6:00,$99.73 ,Swipe Transaction,4.173E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,2,23,22:26,$193.58 ,Swipe Transaction,4.81707E+15,La Verne,CA,91750,8043,NULL,No
0,3,2004,2,24,6:25,$121.59 ,Swipe Transaction,5.45022E+15,La Verne,CA,91750,5300,Insufficient Balance,No
0,3,2004,2,24,6:26,$116.57 ,Swipe Transaction,5.07241E+15,La Verne,CA,91750,5300,Insufficient Balance,No
0,3,2004,2,26,13:15,$193.23 ,Swipe Transaction,4.1704E+15,La Verne,CA,91750,4900,NULL,No
0,3,2004,3,1,6:27,$120.00 ,Swipe Transaction,5.84343E+15,Mira Loma,CA,91752,4829,NULL,No
0,3,2004,3,1,6:28,$143.84 ,Swipe Transaction,4.45579E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,3,2,6:00,$139.85 ,Swipe Transaction,5.31514E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,3,3,6:12,$130.71 ,Swipe Transaction,5.41811E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,3,3,6:48,$38.32 ,Swipe Transaction,4.40022E+15,Monterey Park,CA,91755,5942,NULL,No
0,3,2004,3,4,8:30,$71.62 ,Swipe Transaction,4.24973E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,3,5,6:26,$115.40 ,Swipe Transaction,6.45174E+15,La Verne,CA,91750,5300,Insufficient Balance,No
0,3,2004,3,6,6:12,$115.03 ,Swipe Transaction,5.64335E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,6,6:51,$55.94 ,Swipe Transaction,5.7366E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,6,12:30,$38.52 ,Swipe Transaction,5.06826E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,3,6,12:45,$57.00 ,Swipe Transaction,5.82792E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,3,6,12:50,($57.00),Swipe Transaction,5.94371E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,3,7,6:19,$130.95 ,Swipe Transaction,4.96319E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,3,8,9:52,$57.02 ,Swipe Transaction,5.53536E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,3,9,6:00,$138.68 ,Swipe Transaction,4.8208E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,3,9,12:54,$84.00 ,Swipe Transaction,5.29831E+15,La Verne,CA,91750,5499,NULL,No
0,3,2004,3,9,12:56,($84.00),Swipe Transaction,5.42162E+15,La Verne,CA,91750,5499,NULL,No
0,3,2004,3,9,12:58,$46.50 ,Swipe Transaction,5.19898E+15,La Verne,CA,91750,5499,NULL,No
0,3,2004,3,10,5:50,$128.61 ,Swipe Transaction,4.83524E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,3,10,6:29,$105.61 ,Swipe Transaction,3.40046E+14,La Verne,CA,91750,5311,NULL,No
0,3,2004,3,11,5:46,$113.97 ,Swipe Transaction,3.04727E+14,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,11,6:18,$129.87 ,Swipe Transaction,4.29951E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,13,6:07,$119.05 ,Swipe Transaction,4.66894E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,3,13,6:51,$39.40 ,Swipe Transaction,5.68676E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,3,14,6:45,$39.80 ,Swipe Transaction,4.82255E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,17,6:09,$96.23 ,Swipe Transaction,5.82467E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,3,17,23:59,$271.00 ,Swipe Transaction,5.5808E+15,Oceanside,CA,92051,7011,NULL,No
0,3,2004,3,18,6:31,$41.06 ,Swipe Transaction,4.09065E+15,Oceanside,CA,92051,5912,NULL,No
0,3,2004,3,18,6:38,$135.60 ,Swipe Transaction,4.66345E+15,Oceanside,CA,92054,5541,NULL,No
0,3,2004,3,19,9:22,$60.48 ,Swipe Transaction,3.3596E+14,Oceanside,CA,92051,7538,NULL,No
0,3,2004,3,19,21:20,($271.00),Swipe Transaction,5.14575E+15,Oceanside,CA,92051,7011,NULL,No
0,3,2004,3,19,21:28,$135.75 ,Swipe Transaction,4.92939E+15,Oceanside,CA,92051,7011,NULL,No
0,3,2004,3,20,6:00,$147.35 ,Swipe Transaction,6.24434E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,3,21,6:21,$156.24 ,Swipe Transaction,5.97258E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,3,22,16:56,$32.72 ,Swipe Transaction,5.4443E+15,Mira Loma,CA,91752,4814,NULL,No
0,3,2004,3,23,13:25,$15.04 ,Swipe Transaction,5.16618E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,3,23,20:10,$89.52 ,Swipe Transaction,5.76734E+15,Mira Loma,CA,91752,5812,NULL,No
0,3,2004,3,25,6:10,$116.42 ,Swipe Transaction,4.84349E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,3,25,6:49,$35.91 ,Swipe Transaction,4.80191E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,25,16:56,$29.24 ,Online Transaction,4.33736E+15,ONLINE,NULL,NULL,4814,NULL,No
0,3,2004,3,26,6:00,$86.80 ,Swipe Transaction,5.87909E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,3,26,20:05,$164.23 ,Swipe Transaction,5.44529E+15,Mira Loma,CA,91752,4814,NULL,No
0,3,2004,3,29,6:01,$149.50 ,Swipe Transaction,5.52444E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,3,29,13:41,$57.27 ,Swipe Transaction,5.25674E+15,Ontario,CA,91761,5211,NULL,No
0,3,2004,3,30,6:14,$138.61 ,Swipe Transaction,5.75682E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,4,1,6:27,$160.00 ,Swipe Transaction,3.7867E+14,Mira Loma,CA,91752,4829,NULL,No
0,3,2004,4,1,13:53,$174.53 ,Online Transaction,3.13704E+14,ONLINE,NULL,NULL,4900,NULL,No
0,3,2004,4,1,20:47,$63.71 ,Online Transaction,5.72399E+15,ONLINE,NULL,NULL,7349,NULL,No
0,3,2004,4,2,6:16,$116.89 ,Swipe Transaction,5.18123E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,4,3,6:01,$29.28 ,Swipe Transaction,4.66169E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,4,3,6:14,$115.09 ,Swipe Transaction,5.40906E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,4,4,6:19,$160.52 ,Online Transaction,3.54491E+14,ONLINE,NULL,NULL,5311,NULL,No
0,3,2004,4,6,6:17,$157.95 ,Swipe Transaction,5.51208E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,4,7,6:27,$117.62 ,Swipe Transaction,5.25708E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,4,7,14:08,$76.02 ,Swipe Transaction,3.50118E+14,La Verne,CA,91750,5300,NULL,No
0,3,2004,4,7,20:12,$193.75 ,Online Transaction,5.08533E+15,ONLINE,NULL,NULL,4899,NULL,No
0,3,2004,4,8,6:10,$118.72 ,Swipe Transaction,5.76635E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,4,8,14:24,$3.44 ,Swipe Transaction,5.07047E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,4,9,6:00,$125.48 ,Swipe Transaction,4.81727E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,4,9,9:37,$127.41 ,Swipe Transaction,5.28986E+15,La Verne,CA,91750,4900,NULL,No
0,3,2004,4,10,7:29,$97.64 ,Swipe Transaction,4.96992E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,4,11,6:15,$155.33 ,Swipe Transaction,4.06644E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,4,12,6:12,$128.54 ,Swipe Transaction,5.273E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,4,12,6:56,$44.31 ,Swipe Transaction,4.44933E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,4,13,6:07,$119.41 ,Swipe Transaction,5.70238E+15,La Verne,CA,91750,5311,Insufficient Balance,No
0,3,2004,4,13,6:29,$120.27 ,Swipe Transaction,5.53378E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,4,13,18:55,$570.64 ,Online Transaction,5.31688E+15,ONLINE,NULL,NULL,6300,NULL,No
0,3,2004,4,13,19:41,$19.04 ,Swipe Transaction,5.40744E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,4,15,20:06,$128.42 ,Online Transaction,5.95989E+15,ONLINE,NULL,NULL,4899,NULL,No
0,3,2004,4,16,6:02,$149.86 ,Swipe Transaction,4.19961E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,4,16,8:43,$58.47 ,Swipe Transaction,5.90728E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,4,16,14:08,$907.52 ,Swipe Transaction,4.5098E+15,Lakeside,CA,92040,3256,NULL,No
0,3,2004,4,17,16:56,$122.80 ,Swipe Transaction,4.47124E+15,La Verne,CA,91750,5655,NULL,No
0,3,2004,4,18,5:41,$26.88 ,Swipe Transaction,6.22203E+15,Monterey Park,CA,91755,5942,NULL,No
0,3,2004,4,19,6:29,$115.74 ,Swipe Transaction,5.99798E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,4,21,20:10,$278.79 ,Swipe Transaction,4.09705E+15,Mira Loma,CA,91752,4814,NULL,No
0,3,2004,4,22,6:17,$132.50 ,Swipe Transaction,5.14242E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,4,24,4:50,$224.00 ,Swipe Transaction,4.56288E+15,Chicago Ridge,IL,60415,3509,NULL,No
0,3,2004,4,24,6:49,$27.81 ,Swipe Transaction,6.1775E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,4,25,6:01,$125.46 ,Swipe Transaction,5.06757E+15,Evanston,IL,60202,5541,NULL,No
0,3,2004,4,25,13:29,$11.32 ,Swipe Transaction,4.64347E+15,Evanston,IL,60202,5812,NULL,No
0,3,2004,4,26,6:07,$102.14 ,Swipe Transaction,4.94135E+15,Evanston,IL,60202,5541,NULL,No
0,3,2004,4,26,19:28,$142.97 ,Online Transaction,3.2464E+14,ONLINE,NULL,NULL,4899,NULL,No
0,3,2004,4,28,7:47,$40.51 ,Swipe Transaction,3.08645E+14,Evanston,IL,60202,5912,NULL,No
0,3,2004,4,28,9:56,$53.87 ,Swipe Transaction,5.62297E+15,Evanston,IL,60202,7538,NULL,No
0,3,2004,4,28,20:39,$74.75 ,Swipe Transaction,4.85846E+15,Evanston,IL,60202,5812,NULL,No
0,3,2004,5,2,6:28,$86.86 ,Swipe Transaction,5.51458E+15,Evanston,IL,60202,5300,NULL,No
0,3,2004,5,3,6:14,$137.75 ,Swipe Transaction,3.42128E+14,Evanston,IL,60202,5311,NULL,No
0,3,2004,5,3,6:32,$101.34 ,Swipe Transaction,6.39212E+15,Evanston,IL,60202,5912,NULL,No
0,3,2004,5,3,13:37,$6.20 ,Swipe Transaction,5.48173E+15,Evanston,IL,60202,5541,NULL,No
0,3,2004,5,4,6:10,$122.30 ,Swipe Transaction,4.03393E+15,Evanston,IL,60202,5311,Insufficient Balance,No
0,3,2004,5,5,13:10,($224.00),Swipe Transaction,4.6847E+15,Chicago Ridge,IL,60415,3509,NULL,No
0,3,2004,5,5,13:26,$152.82 ,Swipe Transaction,5.87909E+15,Chicago Ridge,IL,60415,3509,NULL,No
0,3,2004,5,7,6:13,$106.19 ,Swipe Transaction,5.96988E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,5,7,11:30,$18.81 ,Swipe Transaction,4.66469E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,8,6:19,$127.06 ,Swipe Transaction,5.20824E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,9,6:06,$150.36 ,Swipe Transaction,3.37243E+14,La Verne,CA,91750,5311,NULL,No
0,3,2004,5,11,6:28,$109.69 ,Swipe Transaction,4.8637E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,11,13:45,$83.45 ,Swipe Transaction,5.28348E+15,La Verne,CA,91750,5912,Insufficient Balance,No
0,3,2004,5,12,5:14,$119.24 ,Swipe Transaction,4.99348E+15,La Verne,CA,91750,5912,Insufficient Balance,No
0,3,2004,5,12,6:20,$137.81 ,Swipe Transaction,4.42037E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,5,13,13:47,$5.89 ,Swipe Transaction,5.69197E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,5,15,6:00,$96.33 ,Swipe Transaction,5.42716E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,5,15,13:42,$65.61 ,Swipe Transaction,4.41849E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,5,17,11:25,$2.08 ,Swipe Transaction,6.56646E+15,La Verne,CA,91750,7542,NULL,No
0,3,2004,5,17,14:13,$2.64 ,Swipe Transaction,5.00448E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,5,18,6:36,$15.29 ,Swipe Transaction,5.92379E+15,Monterey Park,CA,91755,5942,NULL,No
0,3,2004,5,18,19:28,$70.85 ,Swipe Transaction,4.24039E+15,La Verne,CA,91750,5812,NULL,No
0,3,2004,5,18,20:20,$83.86 ,Swipe Transaction,5.03103E+15,Mira Loma,CA,91752,5812,NULL,No
0,3,2004,5,19,6:07,$158.35 ,Swipe Transaction,4.95941E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,5,19,10:01,$247.00 ,Swipe Transaction,4.86033E+15,Anchorage,AK,99504,3780,NULL,No
0,3,2004,5,21,18:36,$169.88 ,Swipe Transaction,4.55438E+15,Anchorage,AK,99504,3780,NULL,No
0,3,2004,5,21,18:44,($247.00),Swipe Transaction,4.41751E+15,Anchorage,AK,99504,3780,NULL,No
0,3,2004,5,23,6:17,$141.69 ,Swipe Transaction,5.03503E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,5,23,11:39,$31.45 ,Swipe Transaction,5.50497E+15,La Verne,CA,91750,9402,NULL,No
0,3,2004,5,23,13:02,$63.00 ,Swipe Transaction,5.85272E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,5,23,13:03,($63.00),Swipe Transaction,4.37523E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,5,23,13:25,$54.04 ,Swipe Transaction,5.08394E+15,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,5,25,0:15,$30.50 ,Swipe Transaction,4.06165E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,25,19:56,$492.57 ,Swipe Transaction,5.03761E+15,La Verne,CA,91750,6300,NULL,No
0,3,2004,5,26,6:06,$173.32 ,Swipe Transaction,4.60936E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,26,6:28,$118.72 ,Swipe Transaction,4.34568E+15,La Verne,CA,91750,5300,Insufficient Balance,No
0,3,2004,5,26,6:48,$25.87 ,Swipe Transaction,4.19416E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,5,27,6:18,$157.06 ,Swipe Transaction,4.9925E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,28,6:02,$173.39 ,Swipe Transaction,5.67295E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,5,28,6:54,$136.37 ,Swipe Transaction,4.08829E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,5,28,13:16,$43.98 ,Swipe Transaction,5.24355E+15,La Verne,CA,91750,5310,NULL,No
0,3,2004,5,28,13:34,"$1,015.75 ",Swipe Transaction,5.27751E+15,Mira Loma,CA,91752,5733,NULL,No
0,3,2004,5,28,20:22,$43.13 ,Online Transaction,5.48067E+15,ONLINE,NULL,NULL,4900,NULL,No
0,3,2004,5,29,6:18,$162.22 ,Swipe Transaction,5.31708E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,5,30,20:23,$141.39 ,Swipe Transaction,5.29153E+15,Mira Loma,CA,91752,4814,NULL,No
0,3,2004,5,31,6:02,$100.83 ,Swipe Transaction,4.06121E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,5,31,9:39,$159.04 ,Online Transaction,5.79047E+15,ONLINE,NULL,NULL,4900,NULL,No
0,3,2004,5,31,13:22,$70.00 ,Swipe Transaction,5.96508E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,6,2,6:21,$156.92 ,Online Transaction,3.11448E+14,ONLINE,NULL,NULL,5311,NULL,No
0,3,2004,6,2,6:46,$28.05 ,Swipe Transaction,4.98638E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,3,5:59,$44.81 ,Swipe Transaction,5.55487E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,5,6:22,$177.81 ,Swipe Transaction,4.53907E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,5,10:39,$2.19 ,Swipe Transaction,5.12934E+15,La Verne,CA,91750,5651,NULL,No
0,3,2004,6,6,5:12,$160.67 ,Swipe Transaction,5.98837E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,6,7,6:27,$173.00 ,Swipe Transaction,5.03482E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,7,6:45,$118.84 ,Swipe Transaction,6.51496E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,7,6:54,$38.11 ,Swipe Transaction,5.92323E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,6,8,6:08,$162.06 ,Swipe Transaction,5.08469E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,9,5:45,$144.87 ,Swipe Transaction,3.56561E+14,Mira Loma,CA,91752,5541,NULL,No
0,3,2004,6,9,6:07,$149.75 ,Swipe Transaction,4.27491E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,6,10,6:19,$98.08 ,Swipe Transaction,5.18339E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,6,10,8:41,$47.00 ,Swipe Transaction,5.01637E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,6,11,6:05,$113.66 ,Swipe Transaction,5.19586E+15,La Verne,CA,91750,5912,Insufficient Balance,No
0,3,2004,6,11,6:27,$145.67 ,Swipe Transaction,5.07987E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,12,6:28,$125.32 ,Swipe Transaction,4.64878E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,6,12,6:52,$30.16 ,Swipe Transaction,4.02058E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,6,13,6:09,$185.81 ,Swipe Transaction,4.70541E+15,La Verne,CA,91750,5300,NULL,No
0,3,2004,6,14,6:58,$36.32 ,Swipe Transaction,5.17299E+15,Monterey Park,CA,91755,5942,NULL,No
0,3,2004,6,17,6:54,$133.91 ,Swipe Transaction,5.20642E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,6,17,10:21,$56.83 ,Swipe Transaction,5.63405E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,6,18,5:02,$116.08 ,Swipe Transaction,5.16945E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,18,6:14,$116.30 ,Swipe Transaction,4.7646E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,6,19,6:47,$29.14 ,Swipe Transaction,3.7266E+14,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,6,20,6:01,$128.74 ,Swipe Transaction,5.10319E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,6,20,13:37,$31.65 ,Swipe Transaction,5.8602E+15,Diamond Bar,CA,91765,5719,NULL,No
0,3,2004,6,21,6:04,$129.76 ,Swipe Transaction,4.21134E+15,Monterey Park,CA,91754,5411,NULL,No
0,3,2004,6,21,6:43,$37.68 ,Swipe Transaction,5.15854E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,22,5:18,$140.00 ,Swipe Transaction,4.01989E+15,Mira Loma,CA,91752,4829,NULL,No
0,3,2004,6,22,9:41,$164.45 ,Swipe Transaction,5.83187E+15,La Verne,CA,91750,4900,NULL,No
0,3,2004,6,22,20:28,$87.58 ,Swipe Transaction,3.60626E+14,Mira Loma,CA,91752,5812,NULL,No
0,3,2004,6,25,6:46,$47.20 ,Swipe Transaction,6.84486E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,26,9:38,$152.33 ,Swipe Transaction,5.13458E+15,La Verne,CA,91750,4900,NULL,No
0,3,2004,6,26,19:54,$414.91 ,Online Transaction,5.87397E+15,ONLINE,NULL,NULL,6300,NULL,No
0,3,2004,6,27,6:40,$37.26 ,Swipe Transaction,5.1412E+15,La Verne,CA,91750,5411,NULL,No
0,3,2004,6,28,6:10,$81.42 ,Swipe Transaction,5.24394E+15,La Verne,CA,91750,5311,NULL,No
0,3,2004,6,28,9:55,$53.78 ,Swipe Transaction,4.61105E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,6,29,6:08,$59.64 ,Swipe Transaction,4.2209E+15,La Verne,CA,91750,5912,NULL,No
0,3,2004,6,29,13:06,$135.85 ,Online Transaction,6.89467E+15,ONLINE,NULL,NULL,4900,NULL,No
0,3,2004,7,1,6:01,$88.77 ,Swipe Transaction,3.77035E+14,La Verne,CA,91750,5912,NULL,No
0,3,2004,7,1,7:40,$322.93 ,Swipe Transaction,4.86057E+15,Monterey Park,CA,91755,5533,NULL,No
0,3,2004,7,1,9:44,$60.82 ,Swipe Transaction,5.15858E+15,La Verne,CA,91750,7538,NULL,No
0,3,2004,7,2,6:16,$135.98 ,Swipe Transaction,5.18714E+15,Monterey Park,CA,91754,5411,NULL,No
